layer,expert,activation_count,share_of_layer_topk_picks
27,55,936,0.003571
27,56,1383,0.005276
27,57,685,0.002613
27,58,2294,0.008751
27,59,2129,0.008121
27,60,1584,0.006042
27,61,842,0.003212
27,62,2303,0.008785
27,63,1260,0.004807
27,64,2467,0.009411
27,65,1212,0.004623
27,66,4117,0.015705
27,67,3282,0.012520
27,68,3323,0.012676
27,69,695,0.002651
27,70,2957,0.011280
27,71,3093,0.011799
27,72,1311,0.005001
27,73,1870,0.007133
27,74,1554,0.005928
27,75,2662,0.010155
27,76,4512,0.017212
27,77,1076,0.004105
27,78,1018,0.003883
27,79,2467,0.009411
27,80,1142,0.004356
27,81,2699,0.010296
27,82,1553,0.005924
27,83,2278,0.008690
27,84,2765,0.010548
27,85,2167,0.008266
27,86,2955,0.011272
27,87,1101,0.004200
27,88,1046,0.003990
27,89,2153,0.008213
27,90,1066,0.004066
27,91,1899,0.007244
27,92,2387,0.009106
27,93,1912,0.007294
27,94,2235,0.008526
27,95,2094,0.007988
27,96,496,0.001892
27,97,1613,0.006153
27,98,1535,0.005856
27,99,3353,0.012791
27,100,3197,0.012196
27,101,1458,0.005562
27,102,2875,0.010967
27,103,1626,0.006203
27,104,2476,0.009445
27,105,1000,0.003815
27,106,2525,0.009632
27,107,2621,0.009998
27,108,857,0.003269
27,109,2318,0.008842
27,110,3324,0.012680
27,111,1864,0.007111
27,112,3086,0.011772
27,113,1187,0.004528
27,114,1099,0.004192
27,115,960,0.003662
27,116,2793,0.010654
27,117,575,0.002193
27,118,2532,0.009659
27,119,1745,0.006657
27,120,2691,0.010265
27,121,2109,0.008045
27,122,1896,0.007233
27,123,2524,0.009628
27,124,2950,0.011253
27,125,3068,0.011703
27,126,2974,0.011345
27,127,2750,0.010490
28,0,1543,0.005886
28,1,1975,0.007534
28,2,871,0.003323
28,3,1816,0.006927
28,4,1877,0.007160
28,5,3723,0.014202
28,6,4343,0.016567
28,7,1151,0.004391
28,8,872,0.003326
28,9,1475,0.005627
28,10,2339,0.008923
28,11,4181,0.015949
28,12,1039,0.003963
28,13,1072,0.004089
28,14,1085,0.004139
28,15,3552,0.013550
28,16,1511,0.005764
28,17,1791,0.006832
28,18,1153,0.004398
28,19,2564,0.009781
28,20,1784,0.006805
28,21,2051,0.007824
28,22,1540,0.005875
28,23,1590,0.006065
28,24,3522,0.013435
28,25,1563,0.005962
28,26,2741,0.010456
28,27,1707,0.006512
28,28,1168,0.004456
28,29,2398,0.009148
28,30,1295,0.004940
28,31,2147,0.008190
28,32,3243,0.012371
28,33,1779,0.006786
28,34,1540,0.005875
28,35,3277,0.012501
28,36,2000,0.007629
28,37,1481,0.005650
28,38,2007,0.007656
28,39,2798,0.010674
28,40,2636,0.010056
28,41,2389,0.009113
28,42,2520,0.009613
28,43,2029,0.007740
28,44,1087,0.004147
28,45,2087,0.007961
28,46,778,0.002968
28,47,2540,0.009689
28,48,1305,0.004978
28,49,1169,0.004459
28,50,3770,0.014381
28,51,2264,0.008636
28,52,2254,0.008598
28,53,1749,0.006672
28,54,2157,0.008228
28,55,1453,0.005543
28,56,1652,0.006302
28,57,2125,0.008106
28,58,2031,0.007748
28,59,442,0.001686
28,60,3577,0.013645
28,61,1465,0.005589
28,62,3004,0.011459
28,63,3412,0.013016
28,64,2363,0.009014
28,65,1607,0.006130
28,66,2667,0.010174
28,67,1670,0.006371
28,68,1176,0.004486
28,69,476,0.001816
28,70,2746,0.010475
28,71,2097,0.007999
28,72,3773,0.014393
28,73,1918,0.007317
28,74,2324,0.008865
28,75,2168,0.008270
28,76,1782,0.006798
28,77,2538,0.009682
28,78,2653,0.010120
28,79,2648,0.010101
28,80,1332,0.005081
28,81,1833,0.006992
28,82,4249,0.016209
28,83,2248,0.008575
28,84,1495,0.005703
28,85,900,0.003433
28,86,3459,0.013195
28,87,3167,0.012081
28,88,2488,0.009491
28,89,1588,0.006058
28,90,2803,0.010693
28,91,3286,0.012535
28,92,2289,0.008732
28,93,2066,0.007881
28,94,1744,0.006653
28,95,2071,0.007900
28,96,1388,0.005295
28,97,2352,0.008972
28,98,1342,0.005119
28,99,1550,0.005913
28,100,1092,0.004166
28,101,955,0.003643
28,102,2075,0.007915
28,103,4077,0.015553
28,104,742,0.002831
28,105,2052,0.007828
28,106,907,0.003460
28,107,1935,0.007381
28,108,893,0.003407
28,109,1919,0.007320
28,110,1668,0.006363
28,111,2089,0.007969
28,112,2427,0.009258
28,113,1862,0.007103
28,114,1968,0.007507
28,115,1410,0.005379
28,116,1450,0.005531
28,117,1812,0.006912
28,118,1995,0.007610
28,119,2324,0.008865
28,120,2412,0.009201
28,121,1057,0.004032
28,122,3055,0.011654
28,123,2406,0.009178
28,124,2012,0.007675
28,125,2046,0.007805
28,126,1303,0.004971
28,127,2486,0.009483
29,0,502,0.001915
29,1,559,0.002132
29,2,2593,0.009892
29,3,1451,0.005535
29,4,1780,0.006790
29,5,1338,0.005104
29,6,2661,0.010151
29,7,1181,0.004505
29,8,1899,0.007244
29,9,2351,0.008968
29,10,3659,0.013958
29,11,2979,0.011364
29,12,1890,0.007210
29,13,2726,0.010399
29,14,1534,0.005852
29,15,1873,0.007145
29,16,2659,0.010143
29,17,3483,0.013287
29,18,1064,0.004059
29,19,1567,0.005978
29,20,2429,0.009266
29,21,2540,0.009689
29,22,2197,0.008381
29,23,1761,0.006718
29,24,1229,0.004688
29,25,1103,0.004208
29,26,2406,0.009178
29,27,1516,0.005783
29,28,1756,0.006699
29,29,1364,0.005203
29,30,1503,0.005733
29,31,1297,0.004948
29,32,1658,0.006325
29,33,1767,0.006741
29,34,2364,0.009018
29,35,1229,0.004688
29,36,758,0.002892
29,37,1628,0.006210
29,38,2154,0.008217
29,39,1536,0.005859
29,40,2638,0.010063
29,41,2033,0.007755
29,42,1211,0.004620
29,43,2566,0.009789
29,44,2266,0.008644
29,45,1799,0.006863
29,46,1607,0.006130
29,47,1108,0.004227
29,48,693,0.002644
29,49,2380,0.009079
29,50,4619,0.017620
29,51,2722,0.010384
29,52,2453,0.009357
29,53,1994,0.007607
29,54,1547,0.005901
29,55,3678,0.014030
29,56,2228,0.008499
29,57,2959,0.011288
29,58,1858,0.007088
29,59,2551,0.009731
29,60,2707,0.010326
29,61,1297,0.004948
29,62,945,0.003605
29,63,2534,0.009666
29,64,2998,0.011436
29,65,2476,0.009445
29,66,1558,0.005943
29,67,842,0.003212
29,68,1411,0.005383
29,69,2979,0.011364
29,70,2735,0.010433
29,71,1694,0.006462
29,72,2698,0.010292
29,73,1838,0.007011
29,74,1307,0.004986
29,75,1908,0.007278
29,76,1353,0.005161
29,77,2867,0.010937
29,78,1387,0.005291
29,79,2130,0.008125
29,80,3181,0.012135
29,81,1904,0.007263
29,82,1388,0.005295
29,83,2892,0.011032
29,84,2317,0.008839
29,85,3252,0.012405
29,86,1900,0.007248
29,87,2355,0.008984
29,88,1874,0.007149
29,89,2386,0.009102
29,90,2020,0.007706
29,91,1653,0.006306
29,92,1144,0.004364
29,93,1332,0.005081
29,94,1666,0.006355
29,95,2400,0.009155
29,96,2399,0.009151
29,97,1826,0.006966
29,98,2743,0.010464
29,99,3892,0.014847
29,100,1703,0.006496
29,101,2555,0.009747
29,102,2286,0.008720
29,103,2330,0.008888
29,104,2013,0.007679
29,105,489,0.001865
29,106,3048,0.011627
29,107,671,0.002560
29,108,800,0.003052
29,109,2170,0.008278
29,110,2652,0.010117
29,111,2575,0.009823
29,112,1138,0.004341
29,113,1143,0.004360
29,114,2050,0.007820
29,115,853,0.003254
29,116,3437,0.013111
29,117,3619,0.013805
29,118,1851,0.007061
29,119,1771,0.006756
29,120,2072,0.007904
29,121,4294,0.016380
29,122,1189,0.004536
29,123,1307,0.004986
29,124,2355,0.008984
29,125,1485,0.005665
29,126,2751,0.010494
29,127,4495,0.017147
30,0,2557,0.009754
30,1,1439,0.005489
30,2,1977,0.007542
30,3,1656,0.006317
30,4,1101,0.004200
30,5,2502,0.009544
30,6,3130,0.011940
30,7,2356,0.008987
30,8,3673,0.014011
30,9,1269,0.004841
30,10,1682,0.006416
30,11,918,0.003502
30,12,1939,0.007397
30,13,3166,0.012077
30,14,1792,0.006836
30,15,1562,0.005959
30,16,2558,0.009758
30,17,3103,0.011837
30,18,1952,0.007446
30,19,1801,0.006870
30,20,3204,0.012222
30,21,2276,0.008682
30,22,3278,0.012505
30,23,1385,0.005283
30,24,1776,0.006775
30,25,1347,0.005138
30,26,839,0.003201
30,27,1117,0.004261
30,28,2331,0.008892
30,29,2797,0.010670
30,30,1688,0.006439
30,31,1509,0.005756
30,32,3170,0.012093
30,33,1275,0.004864
30,34,2484,0.009476
30,35,1020,0.003891
30,36,777,0.002964
30,37,2043,0.007793
30,38,1787,0.006817
30,39,1321,0.005039
30,40,794,0.003029
30,41,2057,0.007847
30,42,1258,0.004799
30,43,3619,0.013805
30,44,2258,0.008614
30,45,1397,0.005329
30,46,1029,0.003925
30,47,1777,0.006779
30,48,1390,0.005302
30,49,995,0.003796
30,50,2483,0.009472
30,51,1203,0.004589
30,52,2267,0.008648
30,53,1409,0.005375
30,54,2203,0.008404
30,55,2107,0.008038
30,56,2994,0.011421
30,57,2621,0.009998
30,58,1172,0.004471
30,59,2780,0.010605
30,60,3970,0.015144
30,61,1225,0.004673
30,62,2534,0.009666
30,63,1777,0.006779
30,64,2209,0.008427
30,65,5098,0.019447
30,66,468,0.001785
30,67,1055,0.004025
30,68,1920,0.007324
30,69,1040,0.003967
30,70,1665,0.006351
30,71,2791,0.010647
30,72,1846,0.007042
30,73,1161,0.004429
30,74,2805,0.010700
30,75,2274,0.008675
30,76,1316,0.005020
30,77,2329,0.008884
30,78,674,0.002571
30,79,2088,0.007965
30,80,1629,0.006214
30,81,3027,0.011547
30,82,1823,0.006954
30,83,791,0.003017
30,84,4603,0.017559
30,85,1965,0.007496
30,86,1980,0.007553
30,87,893,0.003407
30,88,3893,0.014851
30,89,3475,0.013256
30,90,3238,0.012352
30,91,2272,0.008667
30,92,2848,0.010864
30,93,2727,0.010403
30,94,926,0.003532
30,95,3216,0.012268
30,96,947,0.003613
30,97,2527,0.009640
30,98,433,0.001652
30,99,2737,0.010441
30,100,728,0.002777
30,101,2806,0.010704
30,102,2376,0.009064
30,103,2166,0.008263
30,104,1683,0.006420
30,105,2078,0.007927
30,106,2864,0.010925
30,107,1335,0.005093
30,108,1143,0.004360
30,109,2925,0.011158
30,110,555,0.002117
30,111,3164,0.012070
30,112,580,0.002213
30,113,1757,0.006702
30,114,3165,0.012074
30,115,3167,0.012081
30,116,856,0.003265
30,117,1603,0.006115
30,118,2836,0.010818
30,119,2670,0.010185
30,120,282,0.001076
30,121,2283,0.008709
30,122,1070,0.004082
30,123,3951,0.015072
30,124,1318,0.005028
30,125,3959,0.015102
30,126,2356,0.008987
30,127,2903,0.011074
31,0,2536,0.009674
31,1,2147,0.008190
31,2,1346,0.005135
31,3,1363,0.005199
31,4,1306,0.004982
31,5,1053,0.004017
31,6,1464,0.005585
31,7,1812,0.006912
31,8,1643,0.006268
31,9,2767,0.010555
31,10,1559,0.005947
31,11,2658,0.010139
31,12,2193,0.008366
31,13,3393,0.012943
31,14,2315,0.008831
31,15,2981,0.011372
31,16,2551,0.009731
31,17,1891,0.007214
31,18,2722,0.010384
31,19,1061,0.004047
31,20,1997,0.007618
31,21,1986,0.007576
31,22,2657,0.010136
31,23,880,0.003357
31,24,1762,0.006721
31,25,2384,0.009094
31,26,2472,0.009430
31,27,1403,0.005352
31,28,978,0.003731
31,29,2110,0.008049
31,30,853,0.003254
31,31,1907,0.007275
31,32,1831,0.006985
31,33,1948,0.007431
31,34,3043,0.011608
31,35,2763,0.010540
31,36,2197,0.008381
31,37,2430,0.009270
31,38,1771,0.006756
31,39,2029,0.007740
31,40,2121,0.008091
31,41,1400,0.005341
31,42,1957,0.007465
31,43,3773,0.014393
31,44,1802,0.006874
31,45,2039,0.007778
31,46,1179,0.004498
31,47,1268,0.004837
31,48,993,0.003788
31,49,1325,0.005054
31,50,3460,0.013199
31,51,3240,0.012360
31,52,1849,0.007053
31,53,568,0.002167
31,54,3065,0.011692
31,55,1442,0.005501
31,56,1122,0.004280
31,57,3265,0.012455
31,58,1885,0.007191
31,59,3768,0.014374
31,60,1993,0.007603
31,61,1348,0.005142
31,62,1303,0.004971
31,63,621,0.002369
31,64,1836,0.007004
31,65,1358,0.005180
31,66,2289,0.008732
31,67,1666,0.006355
31,68,3568,0.013611
31,69,1410,0.005379
31,70,2154,0.008217
31,71,3677,0.014027
31,72,2355,0.008984
31,73,3503,0.013363
31,74,3290,0.012550
31,75,1737,0.006626
31,76,1466,0.005592
31,77,498,0.001900
31,78,1781,0.006794
31,79,1795,0.006847
31,80,2084,0.007950
31,81,3449,0.013157
31,82,1765,0.006733
31,83,1645,0.006275
31,84,2280,0.008698
31,85,1657,0.006321
31,86,1482,0.005653
31,87,1251,0.004772
31,88,1844,0.007034
31,89,2105,0.008030
31,90,1204,0.004593
31,91,1468,0.005600
31,92,1925,0.007343
31,93,1236,0.004715
31,94,2626,0.010017
31,95,2576,0.009827
31,96,1678,0.006401
31,97,4677,0.017841
31,98,2703,0.010311
31,99,2348,0.008957
31,100,2208,0.008423
31,101,2899,0.011059
31,102,3260,0.012436
31,103,2183,0.008327
31,104,4657,0.017765
31,105,1882,0.007179
31,106,1465,0.005589
31,107,1208,0.004608
31,108,1405,0.005360
31,109,1682,0.006416
31,110,1543,0.005886
31,111,1348,0.005142
31,112,2400,0.009155
31,113,1063,0.004055
31,114,956,0.003647
31,115,1799,0.006863
31,116,1548,0.005905
31,117,1270,0.004845
31,118,3808,0.014526
31,119,1661,0.006336
31,120,2211,0.008434
31,121,953,0.003635
31,122,5540,0.021133
31,123,1561,0.005955
31,124,2642,0.010078
31,125,1968,0.007507
31,126,2350,0.008965
31,127,1340,0.005112
32,0,479,0.001827
32,1,874,0.003334
32,2,3566,0.013603
32,3,2378,0.009071
32,4,2654,0.010124
32,5,1482,0.005653
32,6,1751,0.006680
32,7,1572,0.005997
32,8,1113,0.004246
32,9,2619,0.009991
32,10,1413,0.005390
32,11,805,0.003071
32,12,2021,0.007710
32,13,1906,0.007271
32,14,1421,0.005421
32,15,2128,0.008118
32,16,2419,0.009228
32,17,2973,0.011341
32,18,1486,0.005669
32,19,1450,0.005531
32,20,2584,0.009857
32,21,1932,0.007370
32,22,1545,0.005894
32,23,2642,0.010078
32,24,3193,0.012180
32,25,2519,0.009609
32,26,1195,0.004559
32,27,449,0.001713
32,28,2729,0.010410
32,29,1762,0.006721
32,30,1851,0.007061
32,31,4137,0.015781
32,32,2653,0.010120
32,33,2124,0.008102
32,34,1922,0.007332
32,35,874,0.003334
32,36,2545,0.009708
32,37,1737,0.006626
32,38,2220,0.008469
32,39,3264,0.012451
32,40,1360,0.005188
32,41,2339,0.008923
32,42,570,0.002174
32,43,725,0.002766
32,44,2201,0.008396
32,45,2628,0.010025
32,46,1430,0.005455
32,47,2993,0.011417
32,48,1794,0.006844
32,49,2990,0.011406
32,50,1376,0.005249
32,51,1240,0.004730
32,52,3131,0.011944
32,53,3315,0.012646
32,54,1264,0.004822
32,55,3286,0.012535
32,56,952,0.003632
32,57,2238,0.008537
32,58,1185,0.004520
32,59,1334,0.005089
32,60,1833,0.006992
32,61,1753,0.006687
32,62,2718,0.010368
32,63,1688,0.006439
32,64,889,0.003391
32,65,2768,0.010559
32,66,3948,0.015060
32,67,757,0.002888
32,68,2811,0.010723
32,69,868,0.003311
32,70,2574,0.009819
32,71,1598,0.006096
32,72,1105,0.004215
32,73,2006,0.007652
32,74,1445,0.005512
32,75,3590,0.013695
32,76,1689,0.006443
32,77,2196,0.008377
32,78,1876,0.007156
32,79,2702,0.010307
32,80,1452,0.005539
32,81,4076,0.015549
32,82,2092,0.007980
32,83,2091,0.007977
32,84,1979,0.007549
32,85,2108,0.008041
32,86,1697,0.006474
32,87,1561,0.005955
32,88,1674,0.006386
32,89,2195,0.008373
32,90,2895,0.011044
32,91,2163,0.008251
32,92,1802,0.006874
32,93,2308,0.008804
32,94,2805,0.010700
32,95,2447,0.009335
32,96,3743,0.014278
32,97,1906,0.007271
32,98,1984,0.007568
32,99,1480,0.005646
32,100,1354,0.005165
32,101,2166,0.008263
32,102,1696,0.006470
32,103,2608,0.009949
32,104,1758,0.006706
32,105,2014,0.007683
32,106,3996,0.015244
32,107,2691,0.010265
32,108,2974,0.011345
32,109,1374,0.005241
32,110,1263,0.004818
32,111,1585,0.006046
32,112,3110,0.011864
32,113,1218,0.004646
32,114,2060,0.007858
32,115,3598,0.013725
32,116,1634,0.006233
32,117,1947,0.007427
32,118,2525,0.009632
32,119,845,0.003223
32,120,3225,0.012302
32,121,1691,0.006451
32,122,1648,0.006287
32,123,801,0.003056
32,124,1407,0.005367
32,125,447,0.001705
32,126,3173,0.012104
32,127,3326,0.012688
33,0,1438,0.005486
33,1,3135,0.011959
33,2,2607,0.009945
33,3,1311,0.005001
33,4,1366,0.005211
33,5,901,0.003437
33,6,1012,0.003860
33,7,867,0.003307
33,8,2593,0.009892
33,9,4472,0.017059
33,10,2588,0.009872
33,11,836,0.003189
33,12,1757,0.006702
33,13,2052,0.007828
33,14,1028,0.003922
33,15,1282,0.004890
33,16,2378,0.009071
33,17,1751,0.006680
33,18,1519,0.005795
33,19,832,0.003174
33,20,3007,0.011471
33,21,2435,0.009289
33,22,4355,0.016613
33,23,1022,0.003899
33,24,2685,0.010242
33,25,2768,0.010559
33,26,2317,0.008839
33,27,1369,0.005222
33,28,1639,0.006252
33,29,2095,0.007992
33,30,675,0.002575
33,31,2760,0.010529
33,32,2185,0.008335
33,33,1771,0.006756
33,34,2130,0.008125
33,35,2153,0.008213
33,36,2454,0.009361
33,37,2254,0.008598
33,38,1346,0.005135
33,39,1592,0.006073
33,40,2106,0.008034
33,41,1942,0.007408
33,42,3619,0.013805
33,43,1501,0.005726
33,44,1742,0.006645
33,45,1790,0.006828
33,46,1034,0.003944
33,47,2180,0.008316
33,48,1268,0.004837
33,49,1729,0.006596
33,50,1442,0.005501
33,51,1934,0.007378
33,52,2159,0.008236
33,53,500,0.001907
33,54,1942,0.007408
33,55,2254,0.008598
33,56,1189,0.004536
33,57,1609,0.006138
33,58,4053,0.015461
33,59,1605,0.006123
33,60,2496,0.009521
33,61,1220,0.004654
33,62,3047,0.011623
33,63,795,0.003033
33,64,2139,0.008160
33,65,1741,0.006641
33,66,2156,0.008224
33,67,2030,0.007744
33,68,2555,0.009747
33,69,1219,0.004650
33,70,1020,0.003891
33,71,2413,0.009205
33,72,2225,0.008488
33,73,648,0.002472
33,74,3736,0.014252
33,75,1845,0.007038
33,76,1903,0.007259
33,77,852,0.003250
33,78,2144,0.008179
33,79,2404,0.009171
33,80,2593,0.009892
33,81,1296,0.004944
33,82,6047,0.023067
33,83,2841,0.010838
33,84,2941,0.011219
33,85,4226,0.016121
33,86,1903,0.007259
33,87,2247,0.008572
33,88,631,0.002407
33,89,825,0.003147
33,90,1874,0.007149
33,91,2122,0.008095
33,92,1947,0.007427
33,93,1666,0.006355
33,94,2608,0.009949
33,95,2624,0.010010
33,96,1708,0.006516
33,97,2044,0.007797
33,98,2444,0.009323
33,99,2209,0.008427
33,100,949,0.003620
33,101,1735,0.006618
33,102,1589,0.006062
33,103,3445,0.013142
33,104,1303,0.004971
33,105,1906,0.007271
33,106,1779,0.006786
33,107,1652,0.006302
33,108,910,0.003471
33,109,4019,0.015331
33,110,1892,0.007217
33,111,2505,0.009556
33,112,2339,0.008923
33,113,1584,0.006042
33,114,1932,0.007370
33,115,3283,0.012524
33,116,1065,0.004063
33,117,1929,0.007359
33,118,2311,0.008816
33,119,1721,0.006565
33,120,1721,0.006565
33,121,2585,0.009861
33,122,1805,0.006886
33,123,4304,0.016418
33,124,2613,0.009968
33,125,3618,0.013802
33,126,2607,0.009945
33,127,1324,0.005051
34,0,1839,0.007015
34,1,1924,0.007339
34,2,1853,0.007069
34,3,806,0.003075
34,4,2437,0.009296
34,5,2419,0.009228
34,6,1993,0.007603
34,7,958,0.003654
34,8,3521,0.013432
34,9,1651,0.006298
34,10,1565,0.005970
34,11,603,0.002300
34,12,2603,0.009930
34,13,2890,0.011024
34,14,2848,0.010864
34,15,609,0.002323
34,16,3025,0.011539
34,17,1655,0.006313
34,18,1688,0.006439
34,19,1367,0.005215
34,20,2461,0.009388
34,21,2873,0.010960
34,22,1946,0.007423
34,23,1657,0.006321
34,24,2992,0.011414
34,25,1845,0.007038
34,26,2196,0.008377
34,27,1618,0.006172
34,28,2256,0.008606
34,29,2363,0.009014
34,30,1304,0.004974
34,31,986,0.003761
34,32,1806,0.006889
34,33,951,0.003628
34,34,1787,0.006817
34,35,3033,0.011570
34,36,1680,0.006409
34,37,494,0.001884
34,38,1241,0.004734
34,39,2060,0.007858
34,40,2113,0.008060
34,41,1306,0.004982
34,42,6428,0.024521
34,43,2437,0.009296
34,44,1369,0.005222
34,45,3409,0.013004
34,46,2794,0.010658
34,47,4926,0.018791
34,48,2374,0.009056
34,49,2101,0.008015
34,50,1074,0.004097
34,51,1978,0.007545
34,52,1107,0.004223
34,53,2847,0.010860
34,54,1412,0.005386
34,55,4819,0.018383
34,56,1911,0.007290
34,57,4479,0.017086
34,58,893,0.003407
34,59,1515,0.005779
34,60,1023,0.003902
34,61,1066,0.004066
34,62,1896,0.007233
34,63,787,0.003002
34,64,2586,0.009865
34,65,1796,0.006851
34,66,1527,0.005825
34,67,1649,0.006290
34,68,1506,0.005745
34,69,5170,0.019722
34,70,1716,0.006546
34,71,1753,0.006687
34,72,1575,0.006008
34,73,2914,0.011116
34,74,2141,0.008167
34,75,2152,0.008209
34,76,790,0.003014
34,77,1852,0.007065
34,78,2997,0.011433
34,79,1259,0.004803
34,80,3103,0.011837
34,81,2219,0.008465
34,82,2236,0.008530
34,83,2480,0.009460
34,84,1500,0.005722
34,85,1829,0.006977
34,86,3092,0.011795
34,87,3461,0.013203
34,88,3131,0.011944
34,89,3554,0.013557
34,90,3128,0.011932
34,91,933,0.003559
34,92,2461,0.009388
34,93,845,0.003223
34,94,1199,0.004574
34,95,986,0.003761
34,96,1338,0.005104
34,97,2056,0.007843
34,98,1208,0.004608
34,99,2138,0.008156
34,100,2940,0.011215
34,101,2379,0.009075
34,102,680,0.002594
34,103,1737,0.006626
34,104,2520,0.009613
34,105,1732,0.006607
34,106,2307,0.008801
34,107,1276,0.004868
34,108,1682,0.006416
34,109,2600,0.009918
34,110,1184,0.004517
34,111,1879,0.007168
34,112,1846,0.007042
34,113,1620,0.006180
34,114,2255,0.008602
34,115,3221,0.012287
34,116,1696,0.006470
34,117,1435,0.005474
34,118,1779,0.006786
34,119,3313,0.012638
34,120,1289,0.004917
34,121,1177,0.004490
34,122,1429,0.005451
34,123,2615,0.009975
34,124,1957,0.007465
34,125,2582,0.009850
34,126,1104,0.004211
34,127,1763,0.006725
35,0,1080,0.004120
35,1,1204,0.004593
35,2,2151,0.008205
35,3,1796,0.006851
35,4,4117,0.015705
35,5,3093,0.011799
35,6,1847,0.007046
35,7,1714,0.006538
35,8,921,0.003513
35,9,794,0.003029
35,10,2966,0.011314
35,11,1470,0.005608
35,12,2113,0.008060
35,13,1954,0.007454
35,14,2564,0.009781
35,15,3835,0.014629
35,16,2695,0.010281
35,17,1825,0.006962
35,18,3410,0.013008
35,19,2513,0.009586
35,20,1746,0.006660
35,21,2013,0.007679
35,22,2927,0.011166
35,23,3195,0.012188
35,24,1428,0.005447
35,25,1679,0.006405
35,26,932,0.003555
35,27,2806,0.010704
35,28,1793,0.006840
35,29,3559,0.013577
35,30,3431,0.013088
35,31,2120,0.008087
35,32,2101,0.008015
35,33,1311,0.005001
35,34,1397,0.005329
35,35,2002,0.007637
35,36,1728,0.006592
35,37,3682,0.014046
35,38,1407,0.005367
35,39,2511,0.009579
35,40,1754,0.006691
35,41,1971,0.007519
35,42,2211,0.008434
35,43,1117,0.004261
35,44,2665,0.010166
35,45,3171,0.012096
35,46,2986,0.011391
35,47,1790,0.006828
35,48,1257,0.004795
35,49,2704,0.010315
35,50,1462,0.005577
35,51,2133,0.008137
35,52,750,0.002861
35,53,922,0.003517
35,54,1766,0.006737
35,55,1689,0.006443
35,56,1224,0.004669
35,57,797,0.003040
35,58,2204,0.008408
35,59,854,0.003258
35,60,1364,0.005203
35,61,2594,0.009895
35,62,1888,0.007202
35,63,2200,0.008392
35,64,2022,0.007713
35,65,1980,0.007553
35,66,1744,0.006653
35,67,1192,0.004547
35,68,2915,0.011120
35,69,2095,0.007992
35,70,1984,0.007568
35,71,5641,0.021519
35,72,1159,0.004421
35,73,3034,0.011574
35,74,2137,0.008152
35,75,1065,0.004063
35,76,1500,0.005722
35,77,1647,0.006283
35,78,877,0.003345
35,79,1438,0.005486
35,80,2665,0.010166
35,81,3258,0.012428
35,82,2210,0.008430
35,83,2005,0.007648
35,84,1791,0.006832
35,85,1354,0.005165
35,86,1618,0.006172
35,87,2162,0.008247
35,88,976,0.003723
35,89,1690,0.006447
35,90,2046,0.007805
35,91,2094,0.007988
35,92,885,0.003376
35,93,3426,0.013069
35,94,2386,0.009102
35,95,1283,0.004894
35,96,1588,0.006058
35,97,2751,0.010494
35,98,2860,0.010910
35,99,1335,0.005093
35,100,1173,0.004475
35,101,3174,0.012108
35,102,2360,0.009003
35,103,1807,0.006893
35,104,1540,0.005875
35,105,1824,0.006958
35,106,1181,0.004505
35,107,2795,0.010662
35,108,2158,0.008232
35,109,2200,0.008392
35,110,4776,0.018219
35,111,2380,0.009079
35,112,1100,0.004196
35,113,1450,0.005531
35,114,2938,0.011208
35,115,3270,0.012474
35,116,2068,0.007889
35,117,1617,0.006168
35,118,2756,0.010513
35,119,1220,0.004654
35,120,1249,0.004765
35,121,1794,0.006844
35,122,2271,0.008663
35,123,2115,0.008068
35,124,2194,0.008369
35,125,1095,0.004177
35,126,1607,0.006130
35,127,1916,0.007309
36,0,1581,0.006031
36,1,1416,0.005402
36,2,2366,0.009026
36,3,1525,0.005817
36,4,1237,0.004719
36,5,2852,0.010880
36,6,1912,0.007294
36,7,782,0.002983
36,8,2241,0.008549
36,9,3841,0.014652
36,10,2658,0.010139
36,11,2923,0.011150
36,12,3114,0.011879
36,13,2162,0.008247
36,14,1291,0.004925
36,15,2837,0.010822
36,16,1010,0.003853
36,17,1959,0.007473
36,18,2334,0.008904
36,19,2107,0.008038
36,20,1516,0.005783
36,21,1122,0.004280
36,22,3810,0.014534
36,23,2551,0.009731
36,24,1426,0.005440
36,25,1081,0.004124
36,26,2020,0.007706
36,27,1994,0.007607
36,28,1975,0.007534
36,29,3266,0.012459
36,30,1377,0.005253
36,31,2254,0.008598
36,32,819,0.003124
36,33,1643,0.006268
36,34,3299,0.012585
36,35,966,0.003685
36,36,2665,0.010166
36,37,610,0.002327
36,38,1540,0.005875
36,39,1694,0.006462
36,40,1451,0.005535
36,41,2199,0.008389
36,42,2439,0.009304
36,43,2649,0.010105
36,44,1572,0.005997
36,45,1328,0.005066
36,46,3083,0.011761
36,47,1399,0.005337
36,48,2402,0.009163
36,49,1453,0.005543
36,50,2348,0.008957
36,51,5206,0.019859
36,52,2505,0.009556
36,53,5257,0.020054
36,54,1303,0.004971
36,55,1910,0.007286
36,56,2048,0.007812
36,57,1762,0.006721
36,58,2586,0.009865
36,59,2546,0.009712
36,60,2037,0.007771
36,61,3502,0.013359
36,62,1184,0.004517
36,63,1402,0.005348
36,64,552,0.002106
36,65,2104,0.008026
36,66,1606,0.006126
36,67,2170,0.008278
36,68,1306,0.004982
36,69,1203,0.004589
36,70,1962,0.007484
36,71,1410,0.005379
36,72,2199,0.008389
36,73,2076,0.007919
36,74,1822,0.006950
36,75,2561,0.009769
